country,state,year,entity_type,quarter,district&pincode,transaction_count,total_amount
india,ladakh,2022,pincode,Q1,194703,23787,73704446
india,ladakh,2022,pincode,Q1,194105,23335,68121513
india,ladakh,2022,pincode,Q1,194106,17551,56686258
india,ladakh,2022,district,Q2,leh ladakh,888735,2898954648
india,ladakh,2022,district,Q2,kargil,229338,644363529
india,ladakh,2022,pincode,Q2,194101,295744,953619671
india,ladakh,2022,pincode,Q2,194104,235834,687142377
india,ladakh,2022,pincode,Q2,194201,122174,422676434
india,ladakh,2022,pincode,Q2,194107,78094,237866441
india,ladakh,2022,pincode,Q2,194401,77048,302237005
india,ladakh,2022,pincode,Q2,194103,64923,179793577
india,ladakh,2022,pincode,Q2,194102,49473,160062924
india,ladakh,2022,pincode,Q2,194105,39622,106171675
india,ladakh,2022,pincode,Q2,194703,35267,99427375
india,ladakh,2022,pincode,Q2,194404,31848,150765059
india,ladakh,2022,district,Q3,leh ladakh,946345,2958028223
india,ladakh,2022,district,Q3,kargil,244513,647171126
india,ladakh,2022,pincode,Q3,194101,320558,987012441
india,ladakh,2022,pincode,Q3,194104,252253,692400225
india,ladakh,2022,pincode,Q3,194201,138865,447577780
india,ladakh,2022,pincode,Q3,194401,78063,282694980
india,ladakh,2022,pincode,Q3,194103,67676,172870643
india,ladakh,2022,pincode,Q3,194107,66414,194962643
india,ladakh,2022,pincode,Q3,194102,58100,163338681
india,ladakh,2022,pincode,Q3,194404,44884,212368409
india,ladakh,2022,pincode,Q3,194105,40480,105748434
india,ladakh,2022,pincode,Q3,194703,33746,90353822
india,ladakh,2022,district,Q4,leh ladakh,850164,2346066905
india,ladakh,2022,district,Q4,kargil,233208,548410667
india,ladakh,2022,pincode,Q4,194104,253102,634954359
india,ladakh,2022,pincode,Q4,194101,242758,650642182
india,ladakh,2022,pincode,Q4,194201,128329,361948632
india,ladakh,2022,pincode,Q4,194401,73153,227090234
india,ladakh,2022,pincode,Q4,194103,62642,136252415
india,ladakh,2022,pincode,Q4,194102,55644,138011380
india,ladakh,2022,pincode,Q4,194107,54757,143326775
india,ladakh,2022,pincode,Q4,194404,50950,195859048
india,ladakh,2022,pincode,Q4,194105,41674,98531402
india,ladakh,2022,pincode,Q4,194703,34085,90457957
india,lakshadweep,2018,district,Q1,lakshadweep,778,1928611
india,lakshadweep,2018,pincode,Q1,682551,455,1185781
india,lakshadweep,2018,pincode,Q1,682557,126,306892
india,lakshadweep,2018,pincode,Q1,682555,112,315190
india,lakshadweep,2018,pincode,Q1,682556,36,65846
india,lakshadweep,2018,pincode,Q1,682559,30,50800
india,lakshadweep,2018,pincode,Q1,682558,17,4038
india,lakshadweep,2018,pincode,Q1,682552,2,60
india,lakshadweep,2018,district,Q2,lakshadweep,2132,6187809
india,lakshadweep,2018,pincode,Q2,682551,1424,3906194
india,lakshadweep,2018,pincode,Q2,682555,296,1089183
india,lakshadweep,2018,pincode,Q2,682557,195,510331
india,lakshadweep,2018,pincode,Q2,682559,110,383860
india,lakshadweep,2018,pincode,Q2,682552,53,209750
india,lakshadweep,2018,pincode,Q2,682556,39,69725
india,lakshadweep,2018,pincode,Q2,682554,8,3622
india,lakshadweep,2018,pincode,Q2,682558,7,15140
india,lakshadweep,2018,district,Q3,lakshadweep,1703,4339032
india,lakshadweep,2018,pincode,Q3,682551,698,1556188
india,lakshadweep,2018,pincode,Q3,682555,412,1291876
india,lakshadweep,2018,pincode,Q3,682557,190,516103
india,lakshadweep,2018,pincode,Q3,682552,159,477561
india,lakshadweep,2018,pincode,Q3,682559,97,309504
india,lakshadweep,2018,pincode,Q3,682556,69,80265
india,lakshadweep,2018,pincode,Q3,682558,66,97766
india,lakshadweep,2018,pincode,Q3,682554,12,9767
india,lakshadweep,2018,district,Q4,lakshadweep,1642,4463213
india,lakshadweep,2018,pincode,Q4,682555,759,2004526
india,lakshadweep,2018,pincode,Q4,682557,301,1111395
india,lakshadweep,2018,pincode,Q4,682551,186,445814
india,lakshadweep,2018,pincode,Q4,682559,143,278949
india,lakshadweep,2018,pincode,Q4,682552,118,416078
india,lakshadweep,2018,pincode,Q4,682556,108,152911
india,lakshadweep,2018,pincode,Q4,682558,23,40153
india,lakshadweep,2018,pincode,Q4,682554,4,13383
india,lakshadweep,2019,district,Q1,lakshadweep,2481,8786130
india,lakshadweep,2019,pincode,Q1,682555,1321,4054159
india,lakshadweep,2019,pincode,Q1,682557,428,2021015
india,lakshadweep,2019,pincode,Q1,682551,203,634895
india,lakshadweep,2019,pincode,Q1,682559,193,1293390
india,lakshadweep,2019,pincode,Q1,682552,150,446817
india,lakshadweep,2019,pincode,Q1,682556,109,148186
india,lakshadweep,2019,pincode,Q1,682558,58,147707
india,lakshadweep,2019,pincode,Q1,682554,19,39957
india,lakshadweep,2019,district,Q2,lakshadweep,2926,9242524
india,lakshadweep,2019,pincode,Q2,682555,1542,4690793
india,lakshadweep,2019,pincode,Q2,682557,431,1833526
india,lakshadweep,2019,pincode,Q2,682551,394,1113924
india,lakshadweep,2019,pincode,Q2,682559,192,863634
india,lakshadweep,2019,pincode,Q2,682552,182,434050
india,lakshadweep,2019,pincode,Q2,682556,135,200339
india,lakshadweep,2019,pincode,Q2,682558,45,104411
india,lakshadweep,2019,pincode,Q2,682554,5,1842
india,lakshadweep,2019,district,Q3,lakshadweep,3104,9651761
india,lakshadweep,2019,pincode,Q3,682555,1659,3773089
india,lakshadweep,2019,pincode,Q3,682551,530,1708192
india,lakshadweep,2019,pincode,Q3,682557,464,2476541
india,lakshadweep,2019,pincode,Q3,682556,153,349198
india,lakshadweep,2019,pincode,Q3,682559,135,619859
india,lakshadweep,2019,pincode,Q3,682552,134,669201
india,lakshadweep,2019,pincode,Q3,682554,20,40429
india,lakshadweep,2019,pincode,Q3,682558,9,15248
india,lakshadweep,2019,district,Q4,lakshadweep,3765,11269913
india,lakshadweep,2019,pincode,Q4,682555,2171,6680517
india,lakshadweep,2019,pincode,Q4,682551,537,1342591
india,lakshadweep,2019,pincode,Q4,682557,351,1394351
india,lakshadweep,2019,pincode,Q4,682556,276,552216
india,lakshadweep,2019,pincode,Q4,682554,209,546978
india,lakshadweep,2019,pincode,Q4,682552,107,149457
india,lakshadweep,2019,pincode,Q4,682559,100,597218
india,lakshadweep,2019,pincode,Q4,682558,14,6582
india,lakshadweep,2020,district,Q1,lakshadweep,5151,13502368
india,lakshadweep,2020,pincode,Q1,682555,2725,7559822
india,lakshadweep,2020,pincode,Q1,682551,833,2364315
india,lakshadweep,2020,pincode,Q1,682557,457,1021265
india,lakshadweep,2020,pincode,Q1,682556,351,635104
india,lakshadweep,2020,pincode,Q1,682552,331,495116
india,lakshadweep,2020,pincode,Q1,682554,263,606714
india,lakshadweep,2020,pincode,Q1,682559,168,739215
india,lakshadweep,2020,pincode,Q1,682558,23,80812
india,lakshadweep,2020,district,Q2,lakshadweep,7220,16942922
india,lakshadweep,2020,pincode,Q2,682555,3325,7916550
india,lakshadweep,2020,pincode,Q2,682551,1285,3554024
india,lakshadweep,2020,pincode,Q2,682557,982,2466847
india,lakshadweep,2020,pincode,Q2,682556,679,1345517
india,lakshadweep,2020,pincode,Q2,682552,356,438300
india,lakshadweep,2020,pincode,Q2,682554,342,564449
india,lakshadweep,2020,pincode,Q2,682559,218,584952
india,lakshadweep,2020,pincode,Q2,682558,33,72279
india,lakshadweep,2020,district,Q3,lakshadweep,8589,21306833
india,lakshadweep,2020,pincode,Q3,682555,3980,11206286
india,lakshadweep,2020,pincode,Q3,682551,1414,3573553
india,lakshadweep,2020,pincode,Q3,682556,1084,2342940
india,lakshadweep,2020,pincode,Q3,682557,877,1630108
india,lakshadweep,2020,pincode,Q3,682552,607,1241637
india,lakshadweep,2020,pincode,Q3,682559,333,767447
india,lakshadweep,2020,pincode,Q3,682554,247,345676
india,lakshadweep,2020,pincode,Q3,682558,47,199183
india,lakshadweep,2020,district,Q4,lakshadweep,11650,30111317
india,lakshadweep,2020,pincode,Q4,682555,5080,15206028
india,lakshadweep,2020,pincode,Q4,682551,2482,5683642
india,lakshadweep,2020,pincode,Q4,682556,1189,2709723
india,lakshadweep,2020,pincode,Q4,682557,1135,2575732
india,lakshadweep,2020,pincode,Q4,682552,1110,2300070
india,lakshadweep,2020,pincode,Q4,682559,338,1025546
india,lakshadweep,2020,pincode,Q4,682554,230,382427
india,lakshadweep,2020,pincode,Q4,682558,86,228145
india,lakshadweep,2021,district,Q1,lakshadweep,9085,27042782
india,lakshadweep,2021,pincode,Q1,682555,4769,15007370
india,lakshadweep,2021,pincode,Q1,682551,1612,4299900
india,lakshadweep,2021,pincode,Q1,682557,794,1982132
india,lakshadweep,2021,pincode,Q1,682552,722,1950843
india,lakshadweep,2021,pincode,Q1,682556,563,1751644
india,lakshadweep,2021,pincode,Q1,682559,328,1260342
india,lakshadweep,2021,pincode,Q1,682554,252,572604
india,lakshadweep,2021,pincode,Q1,682558,45,217943
india,lakshadweep,2021,district,Q2,lakshadweep,11384,27383463
india,lakshadweep,2021,pincode,Q2,682555,5888,15074376
india,lakshadweep,2021,pincode,Q2,682551,2178,5290891
india,lakshadweep,2021,pincode,Q2,682552,993,1639413
india,lakshadweep,2021,pincode,Q2,682557,857,1730691
india,lakshadweep,2021,pincode,Q2,682556,587,1363040
india,lakshadweep,2021,pincode,Q2,682559,504,1291413
india,lakshadweep,2021,pincode,Q2,682554,339,740231
india,lakshadweep,2021,pincode,Q2,682558,38,253404
india,lakshadweep,2021,district,Q3,lakshadweep,13370,38803163
india,lakshadweep,2021,pincode,Q3,682555,6738,20058639
india,lakshadweep,2021,pincode,Q3,682551,2598,7159689
india,lakshadweep,2021,pincode,Q3,682556,964,2001813
india,lakshadweep,2021,pincode,Q3,682552,940,2135837
india,lakshadweep,2021,pincode,Q3,682557,771,3040393
india,lakshadweep,2021,pincode,Q3,682559,721,2942217
india,lakshadweep,2021,pincode,Q3,682554,591,1354959
india,lakshadweep,2021,pincode,Q3,682558,47,109612
india,lakshadweep,2021,district,Q4,lakshadweep,15470,50998185
india,lakshadweep,2021,pincode,Q4,682555,7192,25481054
india,lakshadweep,2021,pincode,Q4,682551,3110,8944915
india,lakshadweep,2021,pincode,Q4,682557,1413,4646275
india,lakshadweep,2021,pincode,Q4,682552,1202,2942810
india,lakshadweep,2021,pincode,Q4,682556,1099,3043732
india,lakshadweep,2021,pincode,Q4,682559,758,3963899
india,lakshadweep,2021,pincode,Q4,682554,606,1786457
india,lakshadweep,2021,pincode,Q4,682558,90,189040
india,lakshadweep,2022,district,Q1,lakshadweep,16397,54939432
india,lakshadweep,2022,pincode,Q1,682555,7323,25624455
india,lakshadweep,2022,pincode,Q1,682551,3633,11612445
india,lakshadweep,2022,pincode,Q1,682557,1982,6095982
india,lakshadweep,2022,pincode,Q1,682552,1081,2789410
india,lakshadweep,2022,pincode,Q1,682556,1080,2361737
india,lakshadweep,2022,pincode,Q1,682554,608,2982499
india,lakshadweep,2022,pincode,Q1,682559,563,2916745
india,lakshadweep,2022,pincode,Q1,682558,127,556157
india,lakshadweep,2022,district,Q2,lakshadweep,17569,55929601
india,lakshadweep,2022,pincode,Q2,682555,7618,26188276
india,lakshadweep,2022,pincode,Q2,682551,3798,10849797
india,lakshadweep,2022,pincode,Q2,682557,2325,5538905
india,lakshadweep,2022,pincode,Q2,682552,1342,4070890
india,lakshadweep,2022,pincode,Q2,682556,1021,3047138
india,lakshadweep,2022,pincode,Q2,682559,660,3611799
india,lakshadweep,2022,pincode,Q2,682554,601,2138003
india,lakshadweep,2022,pincode,Q2,682558,204,484791
india,lakshadweep,2022,district,Q3,lakshadweep,15241,47580009
india,lakshadweep,2022,pincode,Q3,682555,6356,20631453
india,lakshadweep,2022,pincode,Q3,682551,3121,9353831
india,lakshadweep,2022,pincode,Q3,682557,2438,5191563
india,lakshadweep,2022,pincode,Q3,682552,1043,4068085
india,lakshadweep,2022,pincode,Q3,682559,979,4657640
india,lakshadweep,2022,pincode,Q3,682556,805,2362417
india,lakshadweep,2022,pincode,Q3,682554,341,856246
india,lakshadweep,2022,pincode,Q3,682558,158,458771
india,lakshadweep,2022,district,Q4,lakshadweep,17147,54813873
india,lakshadweep,2022,pincode,Q4,682555,7140,23769820
india,lakshadweep,2022,pincode,Q4,682551,3739,10627138
india,lakshadweep,2022,pincode,Q4,682557,2929,6778902
india,lakshadweep,2022,pincode,Q4,682552,1068,3769891
india,lakshadweep,2022,pincode,Q4,682559,906,4474064
india,lakshadweep,2022,pincode,Q4,682556,855,3159192
india,lakshadweep,2022,pincode,Q4,682554,376,1734576
india,lakshadweep,2022,pincode,Q4,682558,134,500287
india,madhya-pradesh,2018,district,Q1,bhopal,1704495,1905473874
india,madhya-pradesh,2018,district,Q1,indore,1066784,1455149304
india,madhya-pradesh,2018,district,Q1,gwalior,354555,437805408
india,madhya-pradesh,2018,district,Q1,jabalpur,294739,336129604
india,madhya-pradesh,2018,district,Q1,sehore,262578,253627459
india,madhya-pradesh,2018,district,Q1,ujjain,223180,258084907
india,madhya-pradesh,2018,district,Q1,sagar,217079,158907811
india,madhya-pradesh,2018,district,Q1,rewa,210786,249549304
india,madhya-pradesh,2018,district,Q1,dewas,187518,204604018
india,madhya-pradesh,2018,district,Q1,dhar,183246,206440756
india,madhya-pradesh,2018,pincode,Q1,462001,832846,898730606
india,madhya-pradesh,2018,pincode,Q1,452005,207574,253142785
india,madhya-pradesh,2018,pincode,Q1,452001,107648,156165711
india,madhya-pradesh,2018,pincode,Q1,455001,104275,118241844
india,madhya-pradesh,2018,pincode,Q1,452010,94234,157403991
india,madhya-pradesh,2018,pincode,Q1,462022,83978,87238625
india,madhya-pradesh,2018,pincode,Q1,464001,79043,78056088
india,madhya-pradesh,2018,pincode,Q1,462021,76954,81645808
india,madhya-pradesh,2018,pincode,Q1,482002,74060,93745050
india,madhya-pradesh,2018,pincode,Q1,462003,73987,87750006
india,madhya-pradesh,2018,district,Q2,bhopal,2101870,3162583722
india,madhya-pradesh,2018,district,Q2,indore,1375908,2404399122
india,madhya-pradesh,2018,district,Q2,gwalior,489851,768942832
india,madhya-pradesh,2018,district,Q2,jabalpur,422639,584301958
india,madhya-pradesh,2018,district,Q2,sehore,344826,478416852
india,madhya-pradesh,2018,district,Q2,rewa,298854,492363779
india,madhya-pradesh,2018,district,Q2,ujjain,291630,463505751
india,madhya-pradesh,2018,district,Q2,sagar,267894,314107092
india,madhya-pradesh,2018,district,Q2,satna,242463,270342008
india,madhya-pradesh,2018,district,Q2,dhar,238497,351923712
india,madhya-pradesh,2018,pincode,Q2,462001,928983,1443626493
india,madhya-pradesh,2018,pincode,Q2,452005,246010,402380195
india,madhya-pradesh,2018,pincode,Q2,452001,142004,259873127
india,madhya-pradesh,2018,pincode,Q2,455001,136382,226612217
india,madhya-pradesh,2018,pincode,Q2,452010,129277,261844252
india,madhya-pradesh,2018,pincode,Q2,462021,107180,126504336
india,madhya-pradesh,2018,pincode,Q2,462022,105767,142892504
india,madhya-pradesh,2018,pincode,Q2,482002,103987,157951903
india,madhya-pradesh,2018,pincode,Q2,464001,101316,142159110
india,madhya-pradesh,2018,pincode,Q2,462003,99813,147560868
india,madhya-pradesh,2018,district,Q3,bhopal,3157810,4500771533
india,madhya-pradesh,2018,district,Q3,indore,2082530,3633508421
india,madhya-pradesh,2018,district,Q3,sagar,792217,664927054
india,madhya-pradesh,2018,district,Q3,sehore,758026,813770551
india,madhya-pradesh,2018,district,Q3,gwalior,726317,1161920835
india,madhya-pradesh,2018,district,Q3,jabalpur,701227,958869249
india,madhya-pradesh,2018,district,Q3,rewa,566062,685929451
india,madhya-pradesh,2018,district,Q3,ujjain,498756,721272323
india,madhya-pradesh,2018,district,Q3,narsinghpur,426854,345889819
india,madhya-pradesh,2018,district,Q3,dhar,425936,570906796
india,madhya-pradesh,2018,pincode,Q3,462001,1164035,1861753236
india,madhya-pradesh,2018,pincode,Q3,470226,323991,147624664
india,madhya-pradesh,2018,pincode,Q3,452005,287900,482102101
india,madhya-pradesh,2018,pincode,Q3,466001,276731,246461342
india,madhya-pradesh,2018,pincode,Q3,455001,239696,348542009
india,madhya-pradesh,2018,pincode,Q3,452001,239364,422167574
india,madhya-pradesh,2018,pincode,Q3,487114,222326,95525543
india,madhya-pradesh,2018,pincode,Q3,462022,218956,235907504
india,madhya-pradesh,2018,pincode,Q3,486331,215104,130056224
india,madhya-pradesh,2018,pincode,Q3,462003,208570,241162283
india,madhya-pradesh,2018,district,Q4,bhopal,4226983,6249310700
india,madhya-pradesh,2018,district,Q4,indore,2826520,5075021922
india,madhya-pradesh,2018,district,Q4,gwalior,894712,1644666010
india,madhya-pradesh,2018,district,Q4,jabalpur,866243,1360238729
india,madhya-pradesh,2018,district,Q4,sehore,783146,1051788224
india,madhya-pradesh,2018,district,Q4,rewa,588836,933681137
india,madhya-pradesh,2018,district,Q4,ujjain,585638,981666410
india,madhya-pradesh,2018,district,Q4,sagar,573261,742271402
india,madhya-pradesh,2018,district,Q4,dhar,536104,820460181
india,madhya-pradesh,2018,district,Q4,dewas,501654,821092172
india,madhya-pradesh,2018,pincode,Q4,462001,1500309,2552351600
india,madhya-pradesh,2018,pincode,Q4,452001,343290,585006850
india,madhya-pradesh,2018,pincode,Q4,452005,335785,608914775
india,madhya-pradesh,2018,pincode,Q4,455001,295535,483571677
india,madhya-pradesh,2018,pincode,Q4,452010,278306,549086571
india,madhya-pradesh,2018,pincode,Q4,462021,275519,276467132
india,madhya-pradesh,2018,pincode,Q4,462022,247693,296890945
india,madhya-pradesh,2018,pincode,Q4,462008,242961,294409417
india,madhya-pradesh,2018,pincode,Q4,482002,241160,378635020
india,madhya-pradesh,2018,pincode,Q4,462010,240419,279849921
india,madhya-pradesh,2019,district,Q1,bhopal,8252290,9878412374
india,madhya-pradesh,2019,district,Q1,indore,5731364,8462300131
india,madhya-pradesh,2019,district,Q1,sehore,1598108,1381467050
india,madhya-pradesh,2019,district,Q1,jabalpur,1489827,2066194878
india,madhya-pradesh,2019,district,Q1,gwalior,1342886,2088543078
india,madhya-pradesh,2019,district,Q1,dhar,976357,1063530759
india,madhya-pradesh,2019,district,Q1,ujjain,940607,1264261226
india,madhya-pradesh,2019,district,Q1,sagar,925998,1031788235
india,madhya-pradesh,2019,district,Q1,dewas,911351,1084348082
india,madhya-pradesh,2019,district,Q1,rewa,866533,1138882577
india,madhya-pradesh,2019,pincode,Q1,462001,3626425,5068130944
india,madhya-pradesh,2019,pincode,Q1,452005,1667463,2491269778
india,madhya-pradesh,2019,pincode,Q1,452001,603742,795143251
india,madhya-pradesh,2019,pincode,Q1,482001,539450,804250137
india,madhya-pradesh,2019,pincode,Q1,455001,536017,660504208
india,madhya-pradesh,2019,pincode,Q1,466001,471656,384166428
india,madhya-pradesh,2019,pincode,Q1,462022,435916,395194631
india,madhya-pradesh,2019,pincode,Q1,452010,432653,720758844
india,madhya-pradesh,2019,pincode,Q1,462021,419303,316072420
india,madhya-pradesh,2019,pincode,Q1,462010,389412,347672223
india,madhya-pradesh,2019,district,Q2,bhopal,12031142,17309015090
india,madhya-pradesh,2019,district,Q2,indore,8459734,14340814113
india,madhya-pradesh,2019,district,Q2,jabalpur,2003659,3365108021
india,madhya-pradesh,2019,district,Q2,gwalior,1264694,2419928141
india,madhya-pradesh,2019,district,Q2,sehore,1000398,1498323453
india,madhya-pradesh,2019,district,Q2,ujjain,869522,1520840061
india,madhya-pradesh,2019,district,Q2,sagar,758405,1228020791
india,madhya-pradesh,2019,district,Q2,hoshangabad,733352,1398321448
india,madhya-pradesh,2019,district,Q2,rewa,718741,1390495018
india,madhya-pradesh,2019,district,Q2,dewas,705805,1221413819
india,madhya-pradesh,2019,pincode,Q2,462001,6704852,11443970357
india,madhya-pradesh,2019,pincode,Q2,452005,4253651,7470815433
india,madhya-pradesh,2019,pincode,Q2,482001,1116887,1903950972
india,madhya-pradesh,2019,pincode,Q2,462021,597802,404946329
india,madhya-pradesh,2019,pincode,Q2,452001,575129,873647635
india,madhya-pradesh,2019,pincode,Q2,452010,497913,813285367
india,madhya-pradesh,2019,pincode,Q2,462022,493951,475968874
india,madhya-pradesh,2019,pincode,Q2,462023,475553,488470240
india,madhya-pradesh,2019,pincode,Q2,461001,434348,771524186
india,madhya-pradesh,2019,pincode,Q2,455001,418034,723340186
india,madhya-pradesh,2019,district,Q3,bhopal,15339970,19449113922
india,madhya-pradesh,2019,district,Q3,indore,11739888,17332954157
india,madhya-pradesh,2019,district,Q3,jabalpur,2424190,3585214328
india,madhya-pradesh,2019,district,Q3,gwalior,1945426,2938882604
india,madhya-pradesh,2019,district,Q3,ujjain,1287391,1861274343
india,madhya-pradesh,2019,district,Q3,sehore,1227719,1645829156
india,madhya-pradesh,2019,district,Q3,dewas,992605,1490521770
india,madhya-pradesh,2019,district,Q3,rewa,935300,1453796034
india,madhya-pradesh,2019,district,Q3,sagar,935229,1347968051
india,madhya-pradesh,2019,district,Q3,dhar,895526,1358217450
india,madhya-pradesh,2019,pincode,Q3,462001,6269219,11834863354
india,madhya-pradesh,2019,pincode,Q3,452005,4366960,8065739923
india,madhya-pradesh,2019,pincode,Q3,482001,1055603,1863763891
india,madhya-pradesh,2019,pincode,Q3,452001,1043588,1225514212
india,madhya-pradesh,2019,pincode,Q3,462021,940540,505580483
india,madhya-pradesh,2019,pincode,Q3,462022,918349,630186966
india,madhya-pradesh,2019,pincode,Q3,452010,898555,1133787666
india,madhya-pradesh,2019,pincode,Q3,462023,839430,652641997
india,madhya-pradesh,2019,pincode,Q3,462003,731558,627704960
india,madhya-pradesh,2019,pincode,Q3,462016,679665,620156231
india,madhya-pradesh,2019,district,Q4,bhopal,18062429,24303685079
india,madhya-pradesh,2019,district,Q4,indore,15879423,23175261773
india,madhya-pradesh,2019,district,Q4,jabalpur,2901762,4636477563
india,madhya-pradesh,2019,district,Q4,gwalior,2509157,4050254390
india,madhya-pradesh,2019,district,Q4,ujjain,1649254,2534823488
india,madhya-pradesh,2019,district,Q4,sehore,1629869,2294177801
india,madhya-pradesh,2019,district,Q4,dewas,1251392,2061011651
india,madhya-pradesh,2019,district,Q4,sagar,1218814,1853137602
india,madhya-pradesh,2019,district,Q4,dhar,1194971,1868318600
india,madhya-pradesh,2019,district,Q4,rewa,1160674,2078184265
india,madhya-pradesh,2019,pincode,Q4,462001,6837881,13576912651
india,madhya-pradesh,2019,pincode,Q4,452005,5504197,10818308924
india,madhya-pradesh,2019,pincode,Q4,452001,1476430,1587077410
india,madhya-pradesh,2019,pincode,Q4,452010,1305226,1524380730
india,madhya-pradesh,2019,pincode,Q4,482001,1266715,2344608582
india,madhya-pradesh,2019,pincode,Q4,462008,1257486,1667617803
india,madhya-pradesh,2019,pincode,Q4,462021,1105950,608200651
india,madhya-pradesh,2019,pincode,Q4,462022,980305,761376331
india,madhya-pradesh,2019,pincode,Q4,462023,973492,815982424
india,madhya-pradesh,2019,pincode,Q4,462003,859025,801636587
india,madhya-pradesh,2020,district,Q1,indore,20249473,30491290764
india,madhya-pradesh,2020,district,Q1,bhopal,18872294,26955303213
india,madhya-pradesh,2020,district,Q1,jabalpur,3486010,5963024021
india,madhya-pradesh,2020,district,Q1,gwalior,2793829,4742983278
india,madhya-pradesh,2020,district,Q1,ujjain,1956388,2984071094
india,madhya-pradesh,2020,district,Q1,sehore,1747508,2672516076
india,madhya-pradesh,2020,district,Q1,chhindwara,1550995,2660677487
india,madhya-pradesh,2020,district,Q1,dewas,1550696,2464387871
india,madhya-pradesh,2020,district,Q1,dhar,1500274,2336164021
india,madhya-pradesh,2020,district,Q1,rewa,1358528,2622020903
india,madhya-pradesh,2020,pincode,Q1,452005,8311339,16391514714
india,madhya-pradesh,2020,pincode,Q1,462008,6548078,13044490028
india,madhya-pradesh,2020,pincode,Q1,462001,2197233,4135614413
india,madhya-pradesh,2020,pincode,Q1,482001,1675660,3288419374
india,madhya-pradesh,2020,pincode,Q1,452001,1568004,1682081172
india,madhya-pradesh,2020,pincode,Q1,452010,1519272,1717412983
india,madhya-pradesh,2020,pincode,Q1,462021,981968,596828292
india,madhya-pradesh,2020,pincode,Q1,462023,973781,866222103
india,madhya-pradesh,2020,pincode,Q1,462022,953629,819880210
india,madhya-pradesh,2020,pincode,Q1,455001,923744,1429885804
india,madhya-pradesh,2020,district,Q2,bhopal,14074026,27679446324
india,madhya-pradesh,2020,district,Q2,indore,13320426,28685653051
india,madhya-pradesh,2020,district,Q2,gwalior,2624767,4775816368
india,madhya-pradesh,2020,district,Q2,jabalpur,2318052,4127023650
india,madhya-pradesh,2020,district,Q2,ujjain,2060273,3502234253
india,madhya-pradesh,2020,district,Q2,sehore,2007098,3502556848
india,madhya-pradesh,2020,district,Q2,chhindwara,1950309,3543387312
india,madhya-pradesh,2020,district,Q2,dewas,1913320,3316587068
india,madhya-pradesh,2020,district,Q2,rewa,1877915,3929625254
india,madhya-pradesh,2020,district,Q2,dhar,1792207,2906918483
india,madhya-pradesh,2020,pincode,Q2,462008,7083405,18733977853
india,madhya-pradesh,2020,pincode,Q2,452005,7027354,18569853904
india,madhya-pradesh,2020,pincode,Q2,455001,991925,1616822890
india,madhya-pradesh,2020,pincode,Q2,480001,754370,1531783295
india,madhya-pradesh,2020,pincode,Q2,452010,737841,1149552894
india,madhya-pradesh,2020,pincode,Q2,462001,701101,1247621766
india,madhya-pradesh,2020,pincode,Q2,462022,666290,731581581
india,madhya-pradesh,2020,pincode,Q2,482001,656493,1401864444
india,madhya-pradesh,2020,pincode,Q2,482002,566179,956557626
india,madhya-pradesh,2020,pincode,Q2,466001,526600,863069994
india,madhya-pradesh,2020,district,Q3,bhopal,29560361,57525605025
india,madhya-pradesh,2020,district,Q3,indore,17544816,31851463020
india,madhya-pradesh,2020,district,Q3,gwalior,3978884,7817520356
india,madhya-pradesh,2020,district,Q3,jabalpur,3568035,6733555697
india,madhya-pradesh,2020,district,Q3,ujjain,2921971,5297389626
india,madhya-pradesh,2020,district,Q3,dhar,2527639,4260243322
india,madhya-pradesh,2020,district,Q3,sehore,2512141,4197137117
india,madhya-pradesh,2020,district,Q3,dewas,2498225,4394184455
india,madhya-pradesh,2020,district,Q3,chhindwara,2113701,3726188140
india,madhya-pradesh,2020,district,Q3,rewa,2086383,3959365505
india,madhya-pradesh,2020,pincode,Q3,462008,18608188,42836925858
india,madhya-pradesh,2020,pincode,Q3,452005,6059895,13662742990
india,madhya-pradesh,2020,pincode,Q3,452010,1520843,2092911874
india,madhya-pradesh,2020,pincode,Q3,455001,1413770,2339700967
india,madhya-pradesh,2020,pincode,Q3,462001,1289565,2421154415
india,madhya-pradesh,2020,pincode,Q3,482001,1258497,2665546564
india,madhya-pradesh,2020,pincode,Q3,452001,982572,1690061462
india,madhya-pradesh,2020,pincode,Q3,452016,937996,1493171910
india,madhya-pradesh,2020,pincode,Q3,462022,918271,1064260342
india,madhya-pradesh,2020,pincode,Q3,482002,897854,1644475543
india,madhya-pradesh,2020,district,Q4,bhopal,38492334,67905952477
india,madhya-pradesh,2020,district,Q4,indore,25715586,42359214660
india,madhya-pradesh,2020,district,Q4,gwalior,6115831,12129267094
india,madhya-pradesh,2020,district,Q4,jabalpur,5245511,9769636688
india,madhya-pradesh,2020,district,Q4,ujjain,4280284,7849328204
india,madhya-pradesh,2020,district,Q4,dhar,3833814,6450900581
india,madhya-pradesh,2020,district,Q4,dewas,3659099,6453013619
india,madhya-pradesh,2020,district,Q4,sehore,3633263,6071266571
india,madhya-pradesh,2020,district,Q4,chhindwara,3170211,5890642613
india,madhya-pradesh,2020,district,Q4,rewa,3045335,6440539078
india,madhya-pradesh,2020,pincode,Q4,462008,20637374,44520942803
india,madhya-pradesh,2020,pincode,Q4,452005,6210457,13040333253
india,madhya-pradesh,2020,pincode,Q4,452010,2556422,3329001378
