country,state,year,quarter,district_name,transaction_count,total_amount
india,maharashtra,2019,Q4,chandrapur district,909203,1375587784
india,maharashtra,2019,Q4,kolhapur district,2441776,3475989478
india,maharashtra,2019,Q4,solapur district,3759589,6462184396
india,maharashtra,2019,Q4,mumbai district,14329105,29174555412
india,maharashtra,2019,Q4,sindhudurg district,254829,370375053
india,maharashtra,2019,Q4,dhule district,960516,1668923516
india,maharashtra,2019,Q4,wardha district,660720,983370585
india,maharashtra,2019,Q4,parbhani district,798141,1325863293
india,maharashtra,2019,Q4,mumbai suburban district,12837253,20156220719
india,maharashtra,2019,Q4,hingoli district,400633,652664241
india,maharashtra,2019,Q4,ratnagiri district,446975,659536071
india,maharashtra,2019,Q4,nanded district,1570164,2661286483
india,maharashtra,2019,Q4,osmanabad district,1031345,1878342242
india,maharashtra,2019,Q4,nagpur district,8223885,10735621488
india,maharashtra,2019,Q4,buldhana district,1362337,2461875481
india,maharashtra,2019,Q4,nashik district,10054198,12613474576
india,maharashtra,2019,Q4,akola district,790624,1176167689
india,maharashtra,2019,Q4,yavatmal district,814563,1288427242
india,maharashtra,2019,Q4,aurangabad district,8161133,10014948231
india,maharashtra,2019,Q4,amravati district,2436587,3104891522
india,maharashtra,2019,Q4,washim district,485744,824112268
india,maharashtra,2019,Q4,sangli district,1588563,2481750506
india,maharashtra,2019,Q4,gadchiroli district,351716,594431236
india,maharashtra,2019,Q4,raigad district,3562595,5355626917
india,maharashtra,2019,Q4,palghar district,3271051,4907450613
india,maharashtra,2019,Q4,jalna district,1196313,1920892462
india,maharashtra,2019,Q4,gondia district,514670,826397018
india,maharashtra,2019,Q4,ahmednagar district,4236391,7088367322
india,maharashtra,2019,Q4,pune district,91666565,103270644868
india,maharashtra,2019,Q4,beed district,1213228,2276197458
india,maharashtra,2019,Q4,satara district,2348115,3231655556
india,maharashtra,2020,Q1,jalgaon district,2925407,4531030323
india,maharashtra,2020,Q1,latur district,2119578,3427202030
india,maharashtra,2020,Q1,thane district,15699451,22551048276
india,maharashtra,2020,Q1,bhandara district,687372,1008982164
india,maharashtra,2020,Q1,nandurbar district,509151,911013926
india,maharashtra,2020,Q1,chandrapur district,1186408,1689623389
india,maharashtra,2020,Q1,kolhapur district,3119430,4306037466
india,maharashtra,2020,Q1,solapur district,4939298,8556069047
india,maharashtra,2020,Q1,mumbai district,4716907,8325816941
india,maharashtra,2020,Q1,sindhudurg district,322511,452020116
india,maharashtra,2020,Q1,dhule district,1264091,2087577880
india,maharashtra,2020,Q1,wardha district,806699,1183933213
india,maharashtra,2020,Q1,parbhani district,1045807,1692841975
india,maharashtra,2020,Q1,mumbai suburban district,23598054,40462122569
india,maharashtra,2020,Q1,hingoli district,519908,822174351
india,maharashtra,2020,Q1,ratnagiri district,588589,815643605
india,maharashtra,2020,Q1,nanded district,2043375,3378753900
india,maharashtra,2020,Q1,osmanabad district,1418537,2444615225
india,maharashtra,2020,Q1,nagpur district,10765004,15125508374
india,maharashtra,2020,Q1,buldhana district,1755077,3173978679
india,maharashtra,2020,Q1,nashik district,12019521,15505749977
india,maharashtra,2020,Q1,akola district,964703,1401166452
india,maharashtra,2020,Q1,yavatmal district,1062147,1665121778
india,maharashtra,2020,Q1,aurangabad district,9438690,11942430956
india,maharashtra,2020,Q1,amravati district,2854580,3698477117
india,maharashtra,2020,Q1,washim district,2080496,4501861141
india,maharashtra,2020,Q1,sangli district,2093409,3269991688
india,maharashtra,2020,Q1,gadchiroli district,414941,675029110
india,maharashtra,2020,Q1,raigad district,4244606,6091061427
india,maharashtra,2020,Q1,palghar district,3821386,5554757052
india,maharashtra,2020,Q1,jalna district,1554254,2488830260
india,maharashtra,2020,Q1,gondia district,617809,1016032314
india,maharashtra,2020,Q1,ahmednagar district,5518308,9057699649
india,maharashtra,2020,Q1,pune district,107497963,119146177775
india,maharashtra,2020,Q1,beed district,1616755,2914670396
india,maharashtra,2020,Q1,satara district,3113859,4120146162
india,maharashtra,2020,Q2,jalgaon district,3727977,6134997055
india,maharashtra,2020,Q2,latur district,2772910,4472025609
india,maharashtra,2020,Q2,thane district,12230364,18163626280
india,maharashtra,2020,Q2,bhandara district,890538,1370441356
india,maharashtra,2020,Q2,nandurbar district,766368,1344237632
india,maharashtra,2020,Q2,chandrapur district,1514383,2085827481
india,maharashtra,2020,Q2,kolhapur district,3390905,4716100903
india,maharashtra,2020,Q2,solapur district,6271738,11057370637
india,maharashtra,2020,Q2,mumbai district,2837817,4795823345
india,maharashtra,2020,Q2,sindhudurg district,452629,550426816
india,maharashtra,2020,Q2,dhule district,1706807,2865405294
india,maharashtra,2020,Q2,wardha district,968066,1416490440
india,maharashtra,2020,Q2,parbhani district,1460967,2399924431
india,maharashtra,2020,Q2,mumbai suburban district,14673823,26603760478
india,maharashtra,2020,Q2,hingoli district,775498,1223636878
india,maharashtra,2020,Q2,ratnagiri district,834955,1029151098
india,maharashtra,2020,Q2,nanded district,2592680,4677507608
india,maharashtra,2020,Q2,osmanabad district,2058303,3600377012
india,maharashtra,2020,Q2,nagpur district,8581175,13518590358
india,maharashtra,2020,Q2,buldhana district,2419215,4723655180
india,maharashtra,2020,Q2,nashik district,11893531,17207891612
india,maharashtra,2020,Q2,akola district,1207755,1812714456
india,maharashtra,2020,Q2,yavatmal district,1483416,2245522554
india,maharashtra,2020,Q2,aurangabad district,7820545,11549930061
india,maharashtra,2020,Q2,amravati district,2868272,4203630855
india,maharashtra,2020,Q2,washim district,2533987,6099370009
india,maharashtra,2020,Q2,sangli district,2593679,4046325761
india,maharashtra,2020,Q2,gadchiroli district,574657,908122753
india,maharashtra,2020,Q2,raigad district,4056198,5669347658
india,maharashtra,2020,Q2,palghar district,4237438,5239353069
india,maharashtra,2020,Q2,jalna district,2008102,3307905950
india,maharashtra,2020,Q2,gondia district,805107,1384067598
india,maharashtra,2020,Q2,ahmednagar district,6617740,11240715303
india,maharashtra,2020,Q2,pune district,58840981,94890914730
india,maharashtra,2020,Q2,beed district,2593890,4724429309
india,maharashtra,2020,Q2,satara district,3728345,5079899574
india,maharashtra,2020,Q3,jalgaon district,4687954,8431535730
india,maharashtra,2020,Q3,latur district,3309492,5748283428
india,maharashtra,2020,Q3,thane district,16568232,26708998225
india,maharashtra,2020,Q3,bhandara district,1083453,1852362108
india,maharashtra,2020,Q3,nandurbar district,910384,1720959142
india,maharashtra,2020,Q3,chandrapur district,1910883,2886484302
india,maharashtra,2020,Q3,kolhapur district,4272945,6608568950
india,maharashtra,2020,Q3,solapur district,8375851,16121372736
india,maharashtra,2020,Q3,mumbai district,3740959,6984270360
india,maharashtra,2020,Q3,sindhudurg district,521528,720890129
india,maharashtra,2020,Q3,dhule district,2146455,4076865156
india,maharashtra,2020,Q3,wardha district,1171546,1930521487
india,maharashtra,2020,Q3,parbhani district,1886141,3647572014
india,maharashtra,2020,Q3,mumbai suburban district,20687558,38421032377
india,maharashtra,2020,Q3,hingoli district,921760,1713781075
india,maharashtra,2020,Q3,ratnagiri district,945643,1333106781
india,maharashtra,2020,Q3,nanded district,3194923,6348462429
india,maharashtra,2020,Q3,osmanabad district,2489096,4682189937
india,maharashtra,2020,Q3,nagpur district,11746960,18854510864
india,maharashtra,2020,Q3,buldhana district,2928610,6020031152
india,maharashtra,2020,Q3,nashik district,17587671,26675908700
india,maharashtra,2020,Q3,akola district,1518861,2574200192
india,maharashtra,2020,Q3,yavatmal district,1743407,3032251175
india,maharashtra,2020,Q3,aurangabad district,12231686,19033463159
india,maharashtra,2020,Q3,amravati district,3774174,6075582865
india,maharashtra,2020,Q3,washim district,2135042,4973062170
india,maharashtra,2020,Q3,sangli district,3148369,5477370561
india,maharashtra,2020,Q3,gadchiroli district,678774,1203705611
india,maharashtra,2020,Q3,raigad district,5427408,8380993717
india,maharashtra,2020,Q3,palghar district,5046305,7298216466
india,maharashtra,2020,Q3,jalna district,2539902,4610124935
india,maharashtra,2020,Q3,gondia district,927925,1784236182
india,maharashtra,2020,Q3,ahmednagar district,8883332,16593214276
india,maharashtra,2020,Q3,pune district,101472134,154366363808
india,maharashtra,2020,Q3,beed district,3118322,6611620805
india,maharashtra,2020,Q3,satara district,4577239,6804965990
india,maharashtra,2020,Q4,jalgaon district,6985861,12494067001
india,maharashtra,2020,Q4,latur district,5323018,9526451376
india,maharashtra,2020,Q4,thane district,30073494,43911916102
india,maharashtra,2020,Q4,bhandara district,1557214,2686273675
india,maharashtra,2020,Q4,nandurbar district,1339578,2517220918
india,maharashtra,2020,Q4,chandrapur district,2924775,4626249365
india,maharashtra,2020,Q4,kolhapur district,6953772,10786069175
india,maharashtra,2020,Q4,solapur district,12746918,24047679847
india,maharashtra,2020,Q4,mumbai district,7347827,13445000527
india,maharashtra,2020,Q4,sindhudurg district,704068,1074666905
india,maharashtra,2020,Q4,dhule district,3259845,6104788321
india,maharashtra,2020,Q4,wardha district,1765818,2809665509
india,maharashtra,2020,Q4,parbhani district,2927074,5384672051
india,maharashtra,2020,Q4,mumbai suburban district,31947471,52567087497
india,maharashtra,2020,Q4,hingoli district,1323826,2457013063
india,maharashtra,2020,Q4,ratnagiri district,1239737,1918661281
india,maharashtra,2020,Q4,nanded district,4944241,10129280636
india,maharashtra,2020,Q4,osmanabad district,3700883,7067137735
india,maharashtra,2020,Q4,nagpur district,17881031,27734234062
india,maharashtra,2020,Q4,buldhana district,4315634,8694631794
india,maharashtra,2020,Q4,nashik district,25886584,38876096829
india,maharashtra,2020,Q4,akola district,2321592,3994626251
india,maharashtra,2020,Q4,yavatmal district,2582434,4650557075
india,maharashtra,2020,Q4,aurangabad district,19001745,27681773653
india,maharashtra,2020,Q4,amravati district,5645786,9549659612
india,maharashtra,2020,Q4,washim district,5782133,13400145744
india,maharashtra,2020,Q4,sangli district,4990427,8677291713
india,maharashtra,2020,Q4,gadchiroli district,953205,1842068911
india,maharashtra,2020,Q4,raigad district,9634903,13939207766
india,maharashtra,2020,Q4,palghar district,8070045,11789420098
india,maharashtra,2020,Q4,jalna district,3740553,6701628487
india,maharashtra,2020,Q4,gondia district,1312868,2564702116
india,maharashtra,2020,Q4,ahmednagar district,13929256,25560818870
india,maharashtra,2020,Q4,pune district,142350762,182511549425
india,maharashtra,2020,Q4,beed district,4622657,9549129679
india,maharashtra,2020,Q4,satara district,7533969,10884087745
india,maharashtra,2021,Q1,jalgaon district,7125707,13436630175
india,maharashtra,2021,Q1,latur district,5760464,10272773258
india,maharashtra,2021,Q1,thane district,33503449,48840960311
india,maharashtra,2021,Q1,bhandara district,1564520,2913849252
india,maharashtra,2021,Q1,nandurbar district,1383515,2901763348
india,maharashtra,2021,Q1,chandrapur district,3151866,5069729588
india,maharashtra,2021,Q1,kolhapur district,7652720,11901398334
india,maharashtra,2021,Q1,solapur district,13720797,26445846333
india,maharashtra,2021,Q1,mumbai district,8188922,15047988751
india,maharashtra,2021,Q1,sindhudurg district,687743,1257865634
india,maharashtra,2021,Q1,dhule district,3403609,6669525561
india,maharashtra,2021,Q1,wardha district,1840914,3127038656
india,maharashtra,2021,Q1,parbhani district,3263936,6070517241
india,maharashtra,2021,Q1,mumbai suburban district,49079788,75911506798
india,maharashtra,2021,Q1,hingoli district,1278417,2500851214
india,maharashtra,2021,Q1,ratnagiri district,1238194,2129551543
india,maharashtra,2021,Q1,nanded district,5176083,10853543031
india,maharashtra,2021,Q1,osmanabad district,3859502,7459855804
india,maharashtra,2021,Q1,nagpur district,20132732,31261594334
india,maharashtra,2021,Q1,buldhana district,4321520,9192518486
india,maharashtra,2021,Q1,nashik district,27235543,41832846588
india,maharashtra,2021,Q1,akola district,2410033,4313676653
india,maharashtra,2021,Q1,yavatmal district,2673201,5192118900
india,maharashtra,2021,Q1,aurangabad district,20324679,29945191784
india,maharashtra,2021,Q1,amravati district,5370072,9628361958
india,maharashtra,2021,Q1,washim district,16119131,32164445523
india,maharashtra,2021,Q1,sangli district,5514760,9850670767
india,maharashtra,2021,Q1,gadchiroli district,959325,2010484968
india,maharashtra,2021,Q1,raigad district,10673549,15596964081
india,maharashtra,2021,Q1,palghar district,8313771,12738143184
india,maharashtra,2021,Q1,jalna district,3795010,7135028200
india,maharashtra,2021,Q1,gondia district,1400318,2892659242
india,maharashtra,2021,Q1,ahmednagar district,14942900,27709537707
india,maharashtra,2021,Q1,pune district,208930588,253623629237
india,maharashtra,2021,Q1,beed district,4851168,10322699960
india,maharashtra,2021,Q1,satara district,8011794,11665585732
india,maharashtra,2021,Q2,jalgaon district,9203822,17827507489
india,maharashtra,2021,Q2,latur district,6926698,12775603482
india,maharashtra,2021,Q2,thane district,34695330,51834001818
india,maharashtra,2021,Q2,bhandara district,1822721,3497598608
india,maharashtra,2021,Q2,nandurbar district,1769625,3685674679
india,maharashtra,2021,Q2,chandrapur district,3869197,6284653560
india,maharashtra,2021,Q2,kolhapur district,8091062,13193153731
india,maharashtra,2021,Q2,solapur district,16828619,33876247851
india,maharashtra,2021,Q2,mumbai district,7493859,13269905417
india,maharashtra,2021,Q2,sindhudurg district,744195,1343035806
india,maharashtra,2021,Q2,dhule district,4332008,8554199986
india,maharashtra,2021,Q2,wardha district,2139522,3699297144
india,maharashtra,2021,Q2,parbhani district,4436069,8209849173
india,maharashtra,2021,Q2,mumbai suburban district,51172626,79709409341
india,maharashtra,2021,Q2,hingoli district,1723420,3436318356
india,maharashtra,2021,Q2,ratnagiri district,1425394,2433599392
india,maharashtra,2021,Q2,nanded district,6605754,14281557245
india,maharashtra,2021,Q2,osmanabad district,4779631,9350468423
india,maharashtra,2021,Q2,nagpur district,22506189,36690120293
india,maharashtra,2021,Q2,buldhana district,5761237,12195032520
india,maharashtra,2021,Q2,nashik district,28391827,47825836433
india,maharashtra,2021,Q2,akola district,3118344,5603968802
india,maharashtra,2021,Q2,yavatmal district,3570984,6810703585
india,maharashtra,2021,Q2,aurangabad district,23744887,36191383377
india,maharashtra,2021,Q2,amravati district,6482349,11779345148
india,maharashtra,2021,Q2,washim district,27190170,55251595071
india,maharashtra,2021,Q2,sangli district,6227375,11675925279
india,maharashtra,2021,Q2,gadchiroli district,1212525,2440258252
india,maharashtra,2021,Q2,raigad district,11509927,16915509520
india,maharashtra,2021,Q2,palghar district,8657621,12997801116
india,maharashtra,2021,Q2,jalna district,4973393,9302678916
india,maharashtra,2021,Q2,gondia district,1714392,3601577353
india,maharashtra,2021,Q2,ahmednagar district,16869500,32660327252
india,maharashtra,2021,Q2,pune district,218732925,298657497266
india,maharashtra,2021,Q2,beed district,6303927,13880929754
india,maharashtra,2021,Q2,satara district,8589362,13372484167
india,maharashtra,2021,Q3,jalgaon district,11683707,20222318554
india,maharashtra,2021,Q3,latur district,9248789,15056539122
india,maharashtra,2021,Q3,thane district,46296081,66370065441
india,maharashtra,2021,Q3,bhandara district,2346620,4177653275
india,maharashtra,2021,Q3,nandurbar district,2294230,4289557263
india,maharashtra,2021,Q3,chandrapur district,5223272,7710188968
india,maharashtra,2021,Q3,kolhapur district,11008132,17285308890
india,maharashtra,2021,Q3,solapur district,22642205,41800216299
india,maharashtra,2021,Q3,mumbai district,11491677,20168312966
india,maharashtra,2021,Q3,sindhudurg district,901040,1629829529
india,maharashtra,2021,Q3,dhule district,5529023,10014453951
india,maharashtra,2021,Q3,wardha district,2839183,4424402893
india,maharashtra,2021,Q3,parbhani district,6675022,10674377409
india,maharashtra,2021,Q3,mumbai suburban district,67846531,100494598469
india,maharashtra,2021,Q3,hingoli district,2161199,3965562680
india,maharashtra,2021,Q3,ratnagiri district,1682108,2812554265
india,maharashtra,2021,Q3,nanded district,8916177,16631083455
india,maharashtra,2021,Q3,osmanabad district,6137588,10879099861
india,maharashtra,2021,Q3,nagpur district,29998841,44274024437
india,maharashtra,2021,Q3,buldhana district,7413428,13612640871
india,maharashtra,2021,Q3,nashik district,39927545,60198709473
india,maharashtra,2021,Q3,akola district,4155570,6724928544
india,maharashtra,2021,Q3,yavatmal district,4696326,8082506308
india,maharashtra,2021,Q3,aurangabad district,32667108,45343695947
india,maharashtra,2021,Q3,amravati district,8512827,13891877202
india,maharashtra,2021,Q3,washim district,47716080,89156949627
india,maharashtra,2021,Q3,sangli district,8352537,14641584802
india,maharashtra,2021,Q3,gadchiroli district,1543698,2975813665
india,maharashtra,2021,Q3,raigad district,15666356,21716387176
india,maharashtra,2021,Q3,palghar district,11918989,17245742713
india,maharashtra,2021,Q3,jalna district,6262192,10808380341
india,maharashtra,2021,Q3,gondia district,2236319,4202183466
india,maharashtra,2021,Q3,ahmednagar district,23270731,41445914645
india,maharashtra,2021,Q3,pune district,303322956,372243656247
india,maharashtra,2021,Q3,beed district,8279040,16758879510
india,maharashtra,2021,Q3,satara district,12010933,17327306884
india,maharashtra,2021,Q4,jalgaon district,15456402,26909954530
india,maharashtra,2021,Q4,latur district,12678966,20736966202
india,maharashtra,2021,Q4,thane district,58731186,82756618879
india,maharashtra,2021,Q4,bhandara district,3014353,5371508386
india,maharashtra,2021,Q4,nandurbar district,3087075,5793563146
india,maharashtra,2021,Q4,chandrapur district,7009727,10412294822
india,maharashtra,2021,Q4,kolhapur district,15202155,23311142306
india,maharashtra,2021,Q4,solapur district,29893044,53557566277
india,maharashtra,2021,Q4,mumbai district,15677222,27535270022
india,maharashtra,2021,Q4,sindhudurg district,1243850,2234445565
india,maharashtra,2021,Q4,dhule district,7402020,13203246956
india,maharashtra,2021,Q4,wardha district,3741381,5948081630
india,maharashtra,2021,Q4,parbhani district,8899067,13987558040
india,maharashtra,2021,Q4,mumbai suburban district,92733033,134616103622
india,maharashtra,2021,Q4,hingoli district,2951247,5448438919
india,maharashtra,2021,Q4,ratnagiri district,2267617,3804549056
india,maharashtra,2021,Q4,nanded district,12362404,23236313336
india,maharashtra,2021,Q4,osmanabad district,8478583,14851847464
india,maharashtra,2021,Q4,nagpur district,37294016,55504861303
india,maharashtra,2021,Q4,buldhana district,9965367,18366614804
india,maharashtra,2021,Q4,nashik district,50753398,77325087055
india,maharashtra,2021,Q4,akola district,5575093,9105402246
india,maharashtra,2021,Q4,yavatmal district,6325995,11009717772
india,maharashtra,2021,Q4,aurangabad district,42089766,58225600205
india,maharashtra,2021,Q4,amravati district,10748480,18826698543
india,maharashtra,2021,Q4,washim district,58312102,108918964843
india,maharashtra,2021,Q4,sangli district,11336302,19350815032
india,maharashtra,2021,Q4,gadchiroli district,2019389,3876064979
india,maharashtra,2021,Q4,raigad district,19999796,27241010089
india,maharashtra,2021,Q4,palghar district,15141805,21820045142
india,maharashtra,2021,Q4,jalna district,8350020,14344117826
india,maharashtra,2021,Q4,gondia district,2933396,5371056519
india,maharashtra,2021,Q4,ahmednagar district,30809337,53652623922
india,maharashtra,2021,Q4,pune district,371337618,454584743765
india,maharashtra,2021,Q4,beed district,10966370,21562077522
india,maharashtra,2021,Q4,satara district,15943920,22557502388
india,maharashtra,2022,Q1,jalgaon district,17757988,30555178757
india,maharashtra,2022,Q1,latur district,15356835,23856260979
india,maharashtra,2022,Q1,thane district,66420329,91604299445
india,maharashtra,2022,Q1,bhandara district,3461274,6404864501
india,maharashtra,2022,Q1,nandurbar district,3622329,7060445513
india,maharashtra,2022,Q1,chandrapur district,8245169,12334491815
india,maharashtra,2022,Q1,kolhapur district,17433041,26386491968
india,maharashtra,2022,Q1,solapur district,35130037,62436627060
india,maharashtra,2022,Q1,mumbai district,17957610,30021552307
india,maharashtra,2022,Q1,sindhudurg district,1428957,2551979373
india,maharashtra,2022,Q1,dhule district,8541986,14920655481
india,maharashtra,2022,Q1,wardha district,4351919,6817775708
india,maharashtra,2022,Q1,parbhani district,10320054,15871955896
india,maharashtra,2022,Q1,mumbai suburban district,104595313,148080835860
india,maharashtra,2022,Q1,hingoli district,3618468,6309169659
india,maharashtra,2022,Q1,ratnagiri district,2707601,4494723116
india,maharashtra,2022,Q1,nanded district,14832112,26944854915
india,maharashtra,2022,Q1,osmanabad district,9757272,17024101045
india,maharashtra,2022,Q1,nagpur district,43072958,63065806665
india,maharashtra,2022,Q1,buldhana district,11747608,20901275712
india,maharashtra,2022,Q1,nashik district,59914404,89903593917
india,maharashtra,2022,Q1,akola district,6689313,10723857464
india,maharashtra,2022,Q1,yavatmal district,7555408,12885201280
india,maharashtra,2022,Q1,aurangabad district,48288544,66140008400
india,maharashtra,2022,Q1,amravati district,12901295,21513429781
india,maharashtra,2022,Q1,washim district,73700274,136398563399
india,maharashtra,2022,Q1,sangli district,13407114,22867674942
india,maharashtra,2022,Q1,gadchiroli district,2430940,4667653819
india,maharashtra,2022,Q1,raigad district,22836136,30642123149
india,maharashtra,2022,Q1,palghar district,17329583,24541321852
india,maharashtra,2022,Q1,jalna district,9770142,16932733608
india,maharashtra,2022,Q1,gondia district,3447926,6533829706
india,maharashtra,2022,Q1,ahmednagar district,35927347,61917805949
india,maharashtra,2022,Q1,pune district,424149132,508475101454
india,maharashtra,2022,Q1,beed district,12794151,24332097862
india,maharashtra,2022,Q1,satara district,18005869,25280931605
india,maharashtra,2022,Q2,jalgaon district,20794365,36575989749
india,maharashtra,2022,Q2,latur district,18128124,28958359286
india,maharashtra,2022,Q2,thane district,76359706,103706480304
india,maharashtra,2022,Q2,bhandara district,4092003,7232792765
india,maharashtra,2022,Q2,nandurbar district,4250672,8304946450
india,maharashtra,2022,Q2,chandrapur district,9797860,14673749839
india,maharashtra,2022,Q2,kolhapur district,20243542,30132865372
india,maharashtra,2022,Q2,solapur district,41690075,74367210007
india,maharashtra,2022,Q2,mumbai district,21906382,34652240504
india,maharashtra,2022,Q2,sindhudurg district,1651248,2911299845
india,maharashtra,2022,Q2,dhule district,10013481,17251071062
india,maharashtra,2022,Q2,wardha district,5184451,8180933329
india,maharashtra,2022,Q2,parbhani district,12237389,19217813799
india,maharashtra,2022,Q2,mumbai suburban district,125227570,172590494011
india,maharashtra,2022,Q2,hingoli district,4251385,7588716856
india,maharashtra,2022,Q2,ratnagiri district,3132835,5132970050
india,maharashtra,2022,Q2,nanded district,17724135,32660155636
india,maharashtra,2022,Q2,osmanabad district,11489907,20295780297
india,maharashtra,2022,Q2,nagpur district,52065290,75751126721
india,maharashtra,2022,Q2,buldhana district,13912064,24793582296
india,maharashtra,2022,Q2,nashik district,69128782,103031323327
india,maharashtra,2022,Q2,akola district,7921437,12695451606
india,maharashtra,2022,Q2,yavatmal district,9164377,15619715763
india,maharashtra,2022,Q2,aurangabad district,55248137,75915458866
india,maharashtra,2022,Q2,amravati district,15342341,24924375837
india,maharashtra,2022,Q2,washim district,98129806,175926949614
india,maharashtra,2022,Q2,sangli district,15400605,25758452266
india,maharashtra,2022,Q2,gadchiroli district,2879207,5569253888
india,maharashtra,2022,Q2,raigad district,26465986,34460851150
india,maharashtra,2022,Q2,palghar district,19395512,26988617829
india,maharashtra,2022,Q2,jalna district,11306875,19653230057
india,maharashtra,2022,Q2,gondia district,4154419,7653207776
india,maharashtra,2022,Q2,ahmednagar district,42201172,72250021262
india,maharashtra,2022,Q2,pune district,520321567,620747087392
india,maharashtra,2022,Q2,beed district,15497524,30601828692
india,maharashtra,2022,Q2,satara district,20822882,29497978656
india,maharashtra,2022,Q3,jalgaon district,21047727,34617511595
india,maharashtra,2022,Q3,latur district,17812129,26257685563
india,maharashtra,2022,Q3,thane district,80605581,103768554261
india,maharashtra,2022,Q3,bhandara district,4087395,6757463930
india,maharashtra,2022,Q3,nandurbar district,4162280,7210686511
india,maharashtra,2022,Q3,chandrapur district,9596226,13325464158
india,maharashtra,2022,Q3,kolhapur district,24897514,35290411636
india,maharashtra,2022,Q3,solapur district,43898093,73768556417
india,maharashtra,2022,Q3,mumbai district,72051672,98270574413
india,maharashtra,2022,Q3,sindhudurg district,1433464,2330071830
india,maharashtra,2022,Q3,dhule district,9760928,16123090143
india,maharashtra,2022,Q3,wardha district,5641625,8211699040
india,maharashtra,2022,Q3,parbhani district,9856335,15073054825
india,maharashtra,2022,Q3,mumbai suburban district,197724164,247678975470
india,maharashtra,2022,Q3,hingoli district,4340017,6879672883
india,maharashtra,2022,Q3,ratnagiri district,3379494,4901770245
india,maharashtra,2022,Q3,nanded district,18419096,30054993788
india,maharashtra,2022,Q3,osmanabad district,11529406,18578961710
india,maharashtra,2022,Q3,nagpur district,73292524,101188934110
india,maharashtra,2022,Q3,buldhana district,14234928,22499077830
india,maharashtra,2022,Q3,nashik district,75574380,109529218251
india,maharashtra,2022,Q3,akola district,8839710,12866344717
india,maharashtra,2022,Q3,yavatmal district,10601620,16269071013
india,maharashtra,2022,Q3,aurangabad district,59756919,78617594736
india,maharashtra,2022,Q3,amravati district,17634270,27223482345
india,maharashtra,2022,Q3,washim district,17502495,31020762468
india,maharashtra,2022,Q3,sangli district,17044884,26797586211
india,maharashtra,2022,Q3,gadchiroli district,2957701,5179151794
india,maharashtra,2022,Q3,raigad district,28475145,36394835874
india,maharashtra,2022,Q3,palghar district,21251118,27858158775
india,maharashtra,2022,Q3,jalna district,11721876,19006868142
india,maharashtra,2022,Q3,gondia district,4236959,7259174997
india,maharashtra,2022,Q3,ahmednagar district,42461860,70593347849
india,maharashtra,2022,Q3,pune district,505018506,549531791371
india,maharashtra,2022,Q3,beed district,15769922,29258345493
india,maharashtra,2022,Q3,satara district,19771454,27386242964
india,maharashtra,2022,Q4,jalgaon district,24441243,40517965270
india,maharashtra,2022,Q4,latur district,20623462,30658727472
india,maharashtra,2022,Q4,thane district,96634264,120463884034
india,maharashtra,2022,Q4,bhandara district,5270967,8540677015
india,maharashtra,2022,Q4,nandurbar district,5572337,9126918822
india,maharashtra,2022,Q4,chandrapur district,12283830,17204912500
india,maharashtra,2022,Q4,kolhapur district,29228843,40981314698
india,maharashtra,2022,Q4,solapur district,49452868,83291615226
india,maharashtra,2022,Q4,mumbai district,75229421,102451767492
india,maharashtra,2022,Q4,sindhudurg district,1712359,2782675279
india,maharashtra,2022,Q4,dhule district,11758841,19363163562
india,maharashtra,2022,Q4,wardha district,6408966,9434313416
india,maharashtra,2022,Q4,parbhani district,11428317,17658440737
india,maharashtra,2022,Q4,mumbai suburban district,248827345,310278216439
india,maharashtra,2022,Q4,hingoli district,4938947,8011969252
india,maharashtra,2022,Q4,ratnagiri district,4187852,6141314534
india,maharashtra,2022,Q4,nanded district,22110992,36598174602
india,maharashtra,2022,Q4,osmanabad district,13538711,22307513856
india,maharashtra,2022,Q4,nagpur district,82944788,116240666679
india,maharashtra,2022,Q4,buldhana district,16400739,26195814509
india,maharashtra,2022,Q4,nashik district,95624463,138499252102
india,maharashtra,2022,Q4,akola district,10468300,15615681678
india,maharashtra,2022,Q4,yavatmal district,12034565,18674258813
india,maharashtra,2022,Q4,aurangabad district,67307091,90151467648
india,maharashtra,2022,Q4,amravati district,21183979,33412668570
india,maharashtra,2022,Q4,washim district,5525504,8785703923
india,maharashtra,2022,Q4,sangli district,19941978,31162211677
india,maharashtra,2022,Q4,gadchiroli district,3487868,6144813641
india,maharashtra,2022,Q4,raigad district,32354836,40318975044
india,maharashtra,2022,Q4,palghar district,24405823,31394133934
india,maharashtra,2022,Q4,jalna district,12883252,20770728449
india,maharashtra,2022,Q4,gondia district,4897879,8274042899
india,maharashtra,2022,Q4,ahmednagar district,50187075,84188481406
india,maharashtra,2022,Q4,pune district,544687754,590334491443
india,maharashtra,2022,Q4,beed district,17664451,32278259899
india,maharashtra,2022,Q4,satara district,23125362,32215623082
india,manipur,2018,Q1,kangpokpi district,4187,12129421
india,manipur,2018,Q1,noney district,646,747261
india,manipur,2018,Q1,imphal east district,21960,26028937
india,manipur,2018,Q1,thoubal district,8288,8366772
india,manipur,2018,Q1,kakching district,1622,1924584
india,manipur,2018,Q1,jiribam district,1305,3564799
india,manipur,2018,Q1,ukhrul district,1399,1647288
india,manipur,2018,Q1,tamenglong district,1007,1709209
